06/09/2019 12:40:42 | Page_Load | RenderReport retour ok
06/09/2019 13:26:12 | LoadData | 1111113264445

06/09/2019 13:26:13 | LoadData | données trouve

06/09/2019 13:26:13 | LoadData | Parametre trouvé

06/09/2019 13:26:13 | data | data trouve data count: 1600

06/09/2019 13:26:14 | Callback | localhost1818

06/09/2019 13:26:14 | RenderReport | loadData

06/09/2019 13:26:14 | RenderReport | 11111132653

06/09/2019 13:26:14 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:26:14 | SyncInvokeGetCsPrintFromWebPart | 11111132653

06/09/2019 13:26:14 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:26:15 | Page_Load | RenderReport retour ok

06/09/2019 13:26:15 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_7692019132615|pdf

06/09/2019 13:26:15 | LoadData | 11111132653

06/09/2019 13:26:15 | LoadData | données trouve

06/09/2019 13:26:15 | LoadData | Parametre trouvé

06/09/2019 13:26:15 | data | data trouve data count: 1600

06/09/2019 13:26:16 | Page_Load | RenderReport retour ok

06/09/2019 13:26:16 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_8692019132616|pdf

06/09/2019 13:26:18 | Callback | localhost1818

06/09/2019 13:26:18 | RenderReport | loadData

06/09/2019 13:26:18 | RenderReport | 1111113265397

06/09/2019 13:26:18 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:26:18 | SyncInvokeGetCsPrintFromWebPart | 1111113265397

06/09/2019 13:26:18 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:26:18 | LoadData | 1111113265397

06/09/2019 13:26:18 | LoadData | données trouve

06/09/2019 13:26:18 | LoadData | Parametre trouvé

06/09/2019 13:26:18 | data | data trouve data count: 1600

06/09/2019 13:26:19 | Page_Load | RenderReport retour ok

06/09/2019 13:26:19 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_9692019132619|pdf

06/09/2019 13:26:30 | Callback | localhost1818

06/09/2019 13:26:30 | RenderReport | loadData

06/09/2019 13:26:30 | RenderReport | 1111113265740

06/09/2019 13:26:30 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:26:30 | SyncInvokeGetCsPrintFromWebPart | 1111113265740

06/09/2019 13:26:30 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:26:31 | LoadData | 1111113265740

06/09/2019 13:26:31 | LoadData | données trouve

06/09/2019 13:26:31 | LoadData | Parametre trouvé

06/09/2019 13:26:31 | data | data trouve data count: 1600

06/09/2019 13:26:32 | Page_Load | RenderReport retour ok

06/09/2019 13:26:32 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_10692019132632|pdf

06/09/2019 13:26:44 | Callback | localhost1818

06/09/2019 13:26:44 | RenderReport | loadData

06/09/2019 13:26:44 | RenderReport | 1111113266123

06/09/2019 13:26:44 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:26:44 | SyncInvokeGetCsPrintFromWebPart | 1111113266123

06/09/2019 13:26:44 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:26:44 | LoadData | 1111113266123

06/09/2019 13:26:44 | LoadData | données trouve

06/09/2019 13:26:44 | LoadData | Parametre trouvé

06/09/2019 13:26:44 | data | data trouve data count: 1600

06/09/2019 13:26:46 | Page_Load | RenderReport retour ok

06/09/2019 13:26:46 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_11692019132646|pdf

06/09/2019 13:26:58 | Callback | localhost1818

06/09/2019 13:26:58 | RenderReport | loadData

06/09/2019 13:26:58 | RenderReport | 1111113266579

06/09/2019 13:26:58 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:26:58 | SyncInvokeGetCsPrintFromWebPart | 1111113266579

06/09/2019 13:26:58 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:26:59 | LoadData | 1111113266579

06/09/2019 13:26:59 | LoadData | données trouve

06/09/2019 13:26:59 | LoadData | Parametre trouvé

06/09/2019 13:26:59 | data | data trouve data count: 1600

06/09/2019 13:27:01 | Page_Load | RenderReport retour ok

06/09/2019 13:27:01 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_1269201913271|pdf

06/09/2019 13:27:14 | Callback | localhost1818

06/09/2019 13:27:14 | RenderReport | loadData

06/09/2019 13:27:14 | RenderReport | 111111326729

06/09/2019 13:27:14 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:27:14 | SyncInvokeGetCsPrintFromWebPart | 111111326729

06/09/2019 13:27:14 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:27:14 | LoadData | 111111326729

06/09/2019 13:27:14 | LoadData | données trouve

06/09/2019 13:27:14 | LoadData | Parametre trouvé

06/09/2019 13:27:14 | data | data trouve data count: 1600

06/09/2019 13:27:16 | Page_Load | RenderReport retour ok

06/09/2019 13:27:16 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_13692019132716|pdf

06/09/2019 13:27:30 | Callback | localhost1818

06/09/2019 13:27:30 | RenderReport | loadData

06/09/2019 13:27:30 | RenderReport | 1111113267698

06/09/2019 13:27:30 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:27:30 | SyncInvokeGetCsPrintFromWebPart | 1111113267698

06/09/2019 13:27:30 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:27:31 | LoadData | 1111113267698

06/09/2019 13:27:31 | LoadData | données trouve

06/09/2019 13:27:31 | LoadData | Parametre trouvé

06/09/2019 13:27:31 | data | data trouve data count: 1600

06/09/2019 13:27:32 | Page_Load | RenderReport retour ok

06/09/2019 13:27:32 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_14692019132732|pdf

06/09/2019 13:27:36 | Page_Load | ICI3

06/09/2019 13:27:36 | Callback | localhost1818

06/09/2019 13:27:36 | RenderReport | loadData

06/09/2019 13:27:36 | RenderReport | 1111113268186

06/09/2019 13:27:36 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:27:36 | SyncInvokeGetCsPrintFromWebPart | 1111113268186

06/09/2019 13:27:36 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:27:37 | LoadData | 1111113268186

06/09/2019 13:27:37 | LoadData | données trouve

06/09/2019 13:27:37 | LoadData | Parametre trouvé

06/09/2019 13:27:37 | data | data trouve data count: 1600

06/09/2019 13:27:38 | Page_Load | RenderReport retour ok

06/09/2019 13:27:38 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_15692019132738|pdf

06/09/2019 13:27:39 | Page_Load | ICI3

06/09/2019 13:27:39 | Callback | localhost1818

06/09/2019 13:27:40 | RenderReport | loadData

06/09/2019 13:27:40 | RenderReport | 1111113268631

06/09/2019 13:27:40 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:27:40 | SyncInvokeGetCsPrintFromWebPart | 1111113268631

06/09/2019 13:27:40 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:27:40 | LoadData | 1111113268631

06/09/2019 13:27:40 | LoadData | données trouve

06/09/2019 13:27:40 | LoadData | Parametre trouvé

06/09/2019 13:27:40 | data | data trouve data count: 1600

06/09/2019 13:27:42 | Page_Load | RenderReport retour ok

06/09/2019 13:27:42 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_16692019132742|pdf

06/09/2019 13:27:46 | Page_Load | ICI3

06/09/2019 13:27:46 | Callback | localhost1818

06/09/2019 13:27:46 | RenderReport | loadData

06/09/2019 13:27:46 | RenderReport | 1111113268985

06/09/2019 13:27:46 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:27:46 | SyncInvokeGetCsPrintFromWebPart | 1111113268985

06/09/2019 13:27:46 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:27:47 | LoadData | 1111113268985

06/09/2019 13:27:47 | LoadData | données trouve

06/09/2019 13:27:47 | LoadData | Parametre trouvé

06/09/2019 13:27:47 | data | data trouve data count: 1600

06/09/2019 13:27:48 | Page_Load | RenderReport retour ok

06/09/2019 13:27:48 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_17692019132748|pdf

06/09/2019 13:27:49 | Page_Load | ICI3

06/09/2019 13:27:49 | Callback | localhost1818

06/09/2019 13:27:49 | RenderReport | loadData

06/09/2019 13:27:49 | RenderReport | 1111113269473

06/09/2019 13:27:49 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:27:49 | SyncInvokeGetCsPrintFromWebPart | 1111113269473

06/09/2019 13:27:49 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:27:50 | LoadData | 1111113269473

06/09/2019 13:27:50 | LoadData | données trouve

06/09/2019 13:27:50 | LoadData | Parametre trouvé

06/09/2019 13:27:50 | data | data trouve data count: 1600

06/09/2019 13:27:52 | Page_Load | RenderReport retour ok

06/09/2019 13:27:52 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_18692019132752|pdf

06/09/2019 13:27:59 | Page_Load | ICI3

06/09/2019 13:27:59 | Callback | localhost1818

06/09/2019 13:27:59 | RenderReport | loadData

06/09/2019 13:27:59 | RenderReport | 1111113269984

06/09/2019 13:27:59 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:27:59 | SyncInvokeGetCsPrintFromWebPart | 1111113269984

06/09/2019 13:27:59 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:27:59 | Page_Load | ICI3

06/09/2019 13:27:59 | Callback | localhost1818

06/09/2019 13:27:59 | RenderReport | loadData

06/09/2019 13:27:59 | RenderReport | 11111132610396

06/09/2019 13:27:59 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:27:59 | SyncInvokeGetCsPrintFromWebPart | 11111132610396

06/09/2019 13:27:59 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:27:59 | LoadData | 1111113269984

06/09/2019 13:27:59 | LoadData | données trouve

06/09/2019 13:27:59 | LoadData | Parametre trouvé

06/09/2019 13:28:00 | data | data trouve data count: 1600

06/09/2019 13:28:00 | LoadData | 11111132610396

06/09/2019 13:28:00 | LoadData | données trouve

06/09/2019 13:28:00 | LoadData | Parametre trouvé

06/09/2019 13:28:00 | data | data trouve data count: 1600

06/09/2019 13:28:01 | Page_Load | RenderReport retour ok

06/09/2019 13:28:01 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_1969201913281|pdf

06/09/2019 13:28:02 | Page_Load | RenderReport retour ok

06/09/2019 13:28:02 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_2069201913282|pdf

06/09/2019 13:28:03 | Page_Load | ICI3

06/09/2019 13:28:03 | Callback | localhost1818

06/09/2019 13:28:03 | RenderReport | loadData

06/09/2019 13:28:03 | RenderReport | 11111132610817

06/09/2019 13:28:03 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:28:03 | SyncInvokeGetCsPrintFromWebPart | 11111132610817

06/09/2019 13:28:03 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:28:04 | LoadData | 11111132610817

06/09/2019 13:28:04 | LoadData | données trouve

06/09/2019 13:28:04 | LoadData | Parametre trouvé

06/09/2019 13:28:04 | data | data trouve data count: 1600

06/09/2019 13:28:06 | Page_Load | RenderReport retour ok

06/09/2019 13:28:06 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_2169201913286|pdf

06/09/2019 13:28:06 | Page_Load | ICI3

06/09/2019 13:28:06 | Callback | localhost1818

06/09/2019 13:28:06 | RenderReport | loadData

06/09/2019 13:28:06 | RenderReport | 11111132611274

06/09/2019 13:28:06 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:28:06 | SyncInvokeGetCsPrintFromWebPart | 11111132611274

06/09/2019 13:28:06 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:28:07 | LoadData | 11111132611274

06/09/2019 13:28:07 | LoadData | données trouve

06/09/2019 13:28:07 | LoadData | Parametre trouvé

06/09/2019 13:28:07 | data | data trouve data count: 1600

06/09/2019 13:28:08 | Page_Load | RenderReport retour ok

06/09/2019 13:28:08 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_2269201913288|pdf

06/09/2019 13:28:15 | Page_Load | ICI3

06/09/2019 13:28:15 | Callback | localhost1818

06/09/2019 13:28:15 | RenderReport | loadData

06/09/2019 13:28:15 | RenderReport | 11111132611700

06/09/2019 13:28:15 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:28:15 | SyncInvokeGetCsPrintFromWebPart | 11111132611700

06/09/2019 13:28:15 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:28:16 | LoadData | 11111132611700

06/09/2019 13:28:16 | LoadData | données trouve

06/09/2019 13:28:16 | LoadData | Parametre trouvé

06/09/2019 13:28:16 | data | data trouve data count: 1088

06/09/2019 13:28:16 | Page_Load | ICI3

06/09/2019 13:28:17 | Page_Load | RenderReport retour ok

06/09/2019 13:28:17 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_Bloc_23692019132817|pdf

06/09/2019 13:28:21 | Page_Load | ICI3

06/09/2019 13:28:38 | Page_Load | ICI3

06/09/2019 13:29:09 | Page_Load | ICI3

06/09/2019 13:29:16 | Page_Load | ICI3

06/09/2019 13:29:17 | Page_Load | ICI3

06/09/2019 13:29:19 | Page_Load | ICI3

06/09/2019 13:29:22 | Page_Load | ICI3

06/09/2019 13:29:24 | Page_Load | ICI3

06/09/2019 13:29:25 | Page_Load | ICI3

06/09/2019 13:29:26 | Page_Load | ICI3

06/09/2019 13:29:30 | Page_Load | ICI3

06/09/2019 13:29:30 | Page_Load | ICI3

06/09/2019 13:29:30 | Page_Load | ICI3

06/09/2019 13:29:31 | Page_Load | ICI3

06/09/2019 13:41:04 | PrintingFromService | 1111113414721

06/09/2019 13:41:04 | Callback | localhost1818

06/09/2019 13:41:04 | RenderReport | loadData

06/09/2019 13:41:04 | RenderReport | 1111113414721

06/09/2019 13:41:04 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:41:04 | SyncInvokeGetCsPrintFromWebPart | 1111113414721

06/09/2019 13:41:04 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:41:05 | PrintingFromService | 1111113414872

06/09/2019 13:41:05 | Callback | localhost1818

06/09/2019 13:41:05 | RenderReport | loadData

06/09/2019 13:41:05 | RenderReport | 1111113414872

06/09/2019 13:41:05 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:41:05 | SyncInvokeGetCsPrintFromWebPart | 1111113414872

06/09/2019 13:41:05 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:41:05 | PrintingFromService | 111111341586

06/09/2019 13:41:05 | Callback | localhost1818

06/09/2019 13:41:05 | LoadData | 1111113414721

06/09/2019 13:41:05 | PrintingFromService | 1111113415343

06/09/2019 13:41:05 | LoadData | données trouve

06/09/2019 13:41:05 | RenderReport | 111111341586

06/09/2019 13:41:05 | Callback | localhost1818

06/09/2019 13:41:05 | LoadData | Parametre trouvé

06/09/2019 13:41:05 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:41:05 | SyncInvokeGetCsPrintFromWebPart | 111111341586

06/09/2019 13:41:05 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:41:05 | RenderReport | 1111113415343

06/09/2019 13:41:05 | LoadData | données trouve

06/09/2019 13:41:05 | PrintingFromService | 1111113415655

06/09/2019 13:41:06 | LoadData | Parametre trouvé

951

re debut

06/09/2019 13:41:06 | SyncInvokeGetCsPrintFromWebPart | 1111113415343

06/09/2019 13:41:06 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:41:06 | data | data trouve data count: 1600

06/09/2019 13:41:06 | RenderReport | loadData

06/09/2019 13:41:06 | Callback | localhost1818

06/09/2019 13:41:06 | RenderReport | 1111113415655

06/09/2019 13:41:06 | RenderReport | loadData

06/09/2019 13:41:06 | LoadData | 111111341586

06/09/2019 13:41:06 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:41:06 | SyncInvokeGetCsPrintFromWebPart | 1111113415655

06/09/2019 13:41:06 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:41:06 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:41:06 | SyncInvokeGetCsPrintFromWebPart | 1111113415951

06/09/2019 13:41:06 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:41:06 | LoadData | Parametre trouvé

06/09/2019 13:41:06 | PrintingFromService | 1111113416226

06/09/2019 13:41:06 | Callback | localhost1818

06/09/2019 13:41:06 | PrintingFromService | 1111113416551

06/09/2019 13:41:06 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_069201913416|pdf

06/09/2019 13:41:06 | RenderReport | loadData

06/09/2019 13:41:06 | Callback | localhost1818

06/09/2019 13:41:06 | RenderReport | 1111113416226

06/09/2019 13:41:07 | Page_Load | RenderReport retour ok

06/09/2019 13:41:07 | LoadData | 1111113415343

06/09/2019 13:41:07 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:41:07 | SyncInvokeGetCsPrintFromWebPart | 1111113416226

06/09/2019 13:41:07 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:41:07 | LoadData | données trouve

06/09/2019 13:41:07 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_169201913417|pdf

06/09/2019 13:41:07 | RenderReport | 1111113416551

06/09/2019 13:41:07 | LoadData | Parametre trouvé

06/09/2019 13:41:07 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:41:07 | SyncInvokeGetCsPrintFromWebPart | 1111113416551

06/09/2019 13:41:07 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:41:07 | LoadData | 1111113415951

06/09/2019 13:41:07 | LoadData | données trouve

06/09/2019 13:41:07 | LoadData | données trouve

06/09/2019 13:41:07 | LoadData | Parametre trouvé

06/09/2019 13:41:07 | LoadData | Parametre trouvé

06/09/2019 13:41:07 | data | data trouve data count: 1600

06/09/2019 13:41:07 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_269201913417|pdf

06/09/2019 13:41:07 | LoadData | 1111113416226

06/09/2019 13:41:07 | LoadData | 1111113416551

06/09/2019 13:41:07 | LoadData | données trouve

06/09/2019 13:41:07 | LoadData | données trouve

06/09/2019 13:41:07 | LoadData | Parametre trouvé

06/09/2019 13:41:07 | LoadData | Parametre trouvé

06/09/2019 13:41:07 | data | data trouve data count: 1600

06/09/2019 13:41:07 | data | data trouve data count: 1392

06/09/2019 13:41:08 | Page_Load | RenderReport retour ok

06/09/2019 13:41:08 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_369201913418|pdf

06/09/2019 13:41:10 | Page_Load | RenderReport retour ok

06/09/2019 13:41:10 | Page_Load | RenderReport retour ok

06/09/2019 13:41:10 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_7692019134110|pdf

06/09/2019 13:41:10 | Page_Load | RenderReport retour ok

06/09/2019 13:41:10 | Page_Load | RenderReport retour ok

06/09/2019 13:41:10 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_6692019134110|pdf

06/09/2019 13:41:10 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_5692019134110|pdf

06/09/2019 13:41:10 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_4692019134110|pdf

06/09/2019 13:41:59 | Page_Load | ICI3

06/09/2019 13:42:02 | Page_Load | ICI3

06/09/2019 13:42:03 | Page_Load | ICI3

06/09/2019 13:42:03 | Page_Load | ICI3

06/09/2019 13:42:03 | Page_Load | ICI3

06/09/2019 13:42:05 | Page_Load | ICI3

06/09/2019 13:42:05 | Page_Load | ICI3

06/09/2019 13:42:05 | Page_Load | ICI3

06/09/2019 13:48:02 | PrintingFromService | 1111113482584

06/09/2019 13:48:02 | Callback | localhost1818

06/09/2019 13:48:03 | RenderReport | loadData

06/09/2019 13:48:07 | RenderReport | 1111113482584

06/09/2019 13:48:07 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:48:07 | SyncInvokeGetCsPrintFromWebPart | 1111113482584

06/09/2019 13:48:07 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:48:07 | PrintingFromService | 1111113487523

06/09/2019 13:48:07 | Callback | localhost1818

06/09/2019 13:48:07 | RenderReport | loadData

06/09/2019 13:48:07 | RenderReport | 1111113487523

06/09/2019 13:48:07 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:48:07 | SyncInvokeGetCsPrintFromWebPart | 1111113487523

06/09/2019 13:48:07 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:48:07 | PrintingFromService | 1111113487747

06/09/2019 13:48:07 | Callback | localhost1818

06/09/2019 13:48:07 | LoadData | 1111113482584

06/09/2019 13:48:07 | RenderReport | loadData

06/09/2019 13:48:08 | RenderReport | 1111113487747

943

06/09/2019 13:48:08 | Callback | localhost1818

06/09/2019 13:48:08 | LoadData | 1111113487523

06/09/2019 13:48:08 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:48:08 | SyncInvokeGetCsPrintFromWebPart | 1111113487747

06/09/2019 13:48:08 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:48:08 | LoadData | Parametre trouvé

06/09/2019 13:48:08 | RenderReport | loadData

06/09/2019 13:48:08 | LoadData | données trouve

06/09/2019 13:48:08 | data | data trouve data count: 1600

06/09/2019 13:48:08 | PrintingFromService | 1111113488244

06/09/2019 13:48:08 | RenderReport | 1111113487943

06/09/2019 13:48:08 | LoadData | Parametre trouvé

06/09/2019 13:48:08 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:48:08 | SyncInvokeGetCsPrintFromWebPart | 1111113487943

06/09/2019 13:48:08 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:48:08 | PrintingFromService | 1111113488821

06/09/2019 13:48:09 | PrintingFromService | 111111348917


06/09/2019 13:48:09 | Callback | localhost1818

06/09/2019 13:48:09 | Callback | localhost1818

06/09/2019 13:48:09 | LoadData | 1111113487747

06/09/2019 13:48:09 | RenderReport | loadData

06/09/2019 13:48:09 | LoadData | données trouve

06/09/2019 13:48:09 | RenderReport | loadData

06/09/2019 13:48:09 | LoadData | 1111113487943

06/09/2019 13:48:09 | RenderReport | 1111113488244

06/09/2019 13:48:09 | RenderReport | 1111113488821

06/09/2019 13:48:09 | LoadData | Parametre trouvé

06/09/2019 13:48:09 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:48:09 | SyncInvokeGetCsPrintFromWebPart | 1111113488244

06/09/2019 13:48:09 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:48:09 | SyncInvokeGetCsPrintFromWebPart | 1111113488821

06/09/2019 13:48:09 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:48:09 | data | data trouve data count: 1600

06/09/2019 13:48:09 | Page_Load | RenderReport retour ok

06/09/2019 13:48:09 | data | data trouve data count: 1600

06/09/2019 13:48:09 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_069201913489|pdf

06/09/2019 13:48:09 | RenderReport | loadData

06/09/2019 13:48:09 | RenderReport | 111111348917

06/09/2019 13:48:09 | Page_Load | RenderReport retour ok

06/09/2019 13:48:09 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:48:10 | SyncInvokeGetCsPrintFromWebPart | 111111348917

06/09/2019 13:48:10 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:48:10 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_1692019134810|pdf

06/09/2019 13:48:10 | LoadData | 1111113488244

06/09/2019 13:48:10 | LoadData | données trouve

06/09/2019 13:48:10 | LoadData | Parametre trouvé

06/09/2019 13:48:10 | LoadData | 1111113488821

t: 1600

06/09/2019 13:48:10 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_2692019134810|pdf

06/09/2019 13:48:10 | LoadData | Parametre trouvé

06/09/2019 13:48:10 | data | data trouve data count: 1600

06/09/2019 13:48:10 | LoadData | 111111348917

06/09/2019 13:48:10 | LoadData | données trouve

06/09/2019 13:48:10 | LoadData | Parametre trouvé

06/09/2019 13:48:10 | data | data trouve data count: 1600

06/09/2019 13:48:10 | Page_Load | RenderReport retour ok

06/09/2019 13:48:10 | Callback | localhost1818

06/09/2019 13:48:10 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_3692019134810|pdf

06/09/2019 13:48:10 | RenderReport | loadData

06/09/2019 13:48:10 | RenderReport | 1111113489260

06/09/2019 13:48:10 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 13:48:10 | SyncInvokeGetCsPrintFromWebPart | 1111113489260

06/09/2019 13:48:10 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 13:48:11 | Page_Load | RenderReport retour ok

06/09/2019 13:48:11 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_4692019134811|pdf

06/09/2019 13:48:11 | LoadData | 1111113489260

06/09/2019 13:48:11 | Page_Load | RenderReport retour ok

06/09/2019 13:48:11 | LoadData | données trouve

06/09/2019 13:48:11 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_5692019134811|pdf

06/09/2019 13:48:11 | LoadData | Parametre trouvé

